Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz
 2024-12-17 4:53:40.726	0.0161	0.0254	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60923	60327	5189
 2024-12-17 4:53:40.736	0.0161	0.0254	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60920	60325	5182
 2024-12-17 4:53:40.751	0.0156	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60916	60324	5180
 2024-12-17 4:53:40.761	0.0156	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60913	60323	5181
 2024-12-17 4:53:40.771	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60911	60325	5186
 2024-12-17 4:53:40.781	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60907	60326	5189
 2024-12-17 4:53:40.946	0.0161	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60903	60337	5202
 2024-12-17 4:53:40.956	0.0161	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60899	60333	5219
 2024-12-17 4:53:40.966	0.0166	0.0254	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.88	60895	60328	5228
 2024-12-17 4:53:40.981	0.0166	0.0254	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60892	60324	5219
 2024-12-17 4:53:40.991	0.0156	0.0259	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60890	60325	5218
 2024-12-17 4:53:41.1	0.0156	0.0259	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60892	60325	5217
 2024-12-17 4:53:41.11	0.0156	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60895	60325	5205
 2024-12-17 4:53:41.21	0.0156	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60898	60325	5191
 2024-12-17 4:53:41.31	0.0161	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60902	60323	5178
 2024-12-17 4:53:41.41	0.0161	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60899	60327	5175
 2024-12-17 4:53:41.51	0.0156	0.0254	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60894	60331	5178
 2024-12-17 4:53:41.66	0.0166	0.0249	-1.0054	0.0	0.0	0.0	178.566	-0.939	-41.781	27.82	60896	60334	5181
 2024-12-17 4:53:41.76	0.0166	0.0249	-1.0054	0.0	0.0	0.0	178.566	-0.939	-41.781	27.82	60900	60327	5179
 2024-12-17 4:53:41.86	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60905	60326	5176
 2024-12-17 4:53:41.96	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60910	60323	5170
 2024-12-17 4:53:41.106	0.0161	0.0254	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60908	60322	5172
 2024-12-17 4:53:41.116	0.0161	0.0254	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60903	60323	5177
 2024-12-17 4:53:41.126	0.0161	0.0254	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60903	60325	5179
 2024-12-17 4:53:41.141	0.0161	0.0254	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.82	60907	60330	5181
 2024-12-17 4:53:41.151	0.0176	0.0249	-1.0039	0.0	0.0	0.0	178.566	-0.939	-41.781	27.82	60912	60328	5189
 2024-12-17 4:53:41.161	0.0176	0.0249	-1.0039	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60914	60330	5198
 2024-12-17 4:53:41.171	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60914	60333	5199
 2024-12-17 4:53:41.181	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60914	60337	5197
 2024-12-17 4:53:41.191	0.0161	0.0254	-1.0034	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60915	60334	5191
 2024-12-17 4:53:41.201	0.0161	0.0254	-1.0034	0.0	0.0	0.0	178.566	-0.939	-41.781	27.82	60915	60329	5184
 2024-12-17 4:53:41.211	0.0156	0.0259	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.82	60914	60326	5177
 2024-12-17 4:53:41.226	0.0156	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60929	60316	5194
 2024-12-17 4:53:41.236	0.0156	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60921	60323	5188
 2024-12-17 4:53:41.246	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60923	60325	5193
 2024-12-17 4:53:41.256	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60925	60330	5197
 2024-12-17 4:53:41.266	0.0161	0.0244	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60926	60334	5205
 2024-12-17 4:53:41.276	0.0161	0.0244	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60923	60335	5205
 2024-12-17 4:53:41.286	0.0156	0.0254	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.82	60919	60335	5195
 2024-12-17 4:53:41.296	0.0156	0.0254	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.82	60918	60332	5190
 2024-12-17 4:53:41.311	0.0161	0.0249	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.8	60919	60330	5191
 2024-12-17 4:53:41.321	0.0161	0.0249	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60920	60328	5193
 2024-12-17 4:53:41.331	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60918	60327	5191
 2024-12-17 4:53:41.341	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60916	60332	5192
 2024-12-17 4:53:41.351	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60912	60335	5191
 2024-12-17 4:53:41.361	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60910	60339	5189
 2024-12-17 4:53:41.376	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60911	60342	5187
 2024-12-17 4:53:41.386	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60914	60335	5192
 2024-12-17 4:53:41.396	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60912	60328	5191
 2024-12-17 4:53:41.406	0.0171	0.0254	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60909	60324	5190
 2024-12-17 4:53:41.416	0.0171	0.0254	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60910	60323	5192
 2024-12-17 4:53:41.426	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60911	60320	5190
 2024-12-17 4:53:41.436	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60908	60319	5193
 2024-12-17 4:53:41.446	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60905	60324	5197
 2024-12-17 4:53:41.456	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60905	60327	5195
 2024-12-17 4:53:41.621	0.0166	0.0249	-1.0039	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60895	60334	5182
 2024-12-17 4:53:41.631	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60897	60330	5189
 2024-12-17 4:53:41.646	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.82	60900	60323	5190
 2024-12-17 4:53:41.656	0.0161	0.0254	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.82	60906	60322	5193
 2024-12-17 4:53:41.666	0.0161	0.0254	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60910	60337	5247
 2024-12-17 4:53:41.676	0.0161	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60906	60325	5209
 2024-12-17 4:53:41.686	0.0161	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60903	60326	5203
 2024-12-17 4:53:41.696	0.0156	0.0249	-1.0039	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60902	60329	5196
 2024-12-17 4:53:41.706	0.0156	0.0249	-1.0039	0.0	0.0	0.0	178.566	-0.939	-41.781	27.88	60904	60331	5199
 2024-12-17 4:53:41.716	0.0161	0.0249	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.88	60902	60329	5197
 2024-12-17 4:53:41.726	0.0161	0.0249	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60903	60326	5189
 2024-12-17 4:53:41.736	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60902	60327	5188
 2024-12-17 4:53:41.746	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.88	60903	60329	5191
 2024-12-17 4:53:41.761	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.88	60903	60327	5190
 2024-12-17 4:53:41.771	0.0161	0.0249	-1.0039	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60901	60326	5186
 2024-12-17 4:53:41.781	0.0161	0.0249	-1.0039	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60898	60323	5181
 2024-12-17 4:53:41.791	0.0166	0.0259	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.8	60897	60321	5180
 2024-12-17 4:53:41.801	0.0166	0.0259	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.8	60896	60320	5186
 2024-12-17 4:53:41.811	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60896	60321	5193
 2024-12-17 4:53:41.821	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60900	60321	5196
 2024-12-17 4:53:41.831	0.0166	0.0249	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60905	60322	5195
 2024-12-17 4:53:41.841	0.0166	0.0249	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60907	60323	5197
 2024-12-17 4:53:41.856	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60910	60317	5202
 2024-12-17 4:53:41.866	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60931	60309	5201
 2024-12-17 4:53:41.876	0.0156	0.0249	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60917	60313	5201
 2024-12-17 4:53:42.41	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60895	60315	5180
 2024-12-17 4:53:42.51	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60898	60310	5186
 2024-12-17 4:53:42.61	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.83	60902	60308	5190
 2024-12-17 4:53:42.71	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.87	60906	60307	5187
 2024-12-17 4:53:42.86	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60911	60308	5181
 2024-12-17 4:53:42.96	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.566	-0.939	-41.781	27.85	60916	60311	5179
 2024-12-17 4:53:42.106	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.8	60918	60313	5183
 2024-12-17 4:53:42.116	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.8	60920	60311	5190
 2024-12-17 4:53:42.126	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60913	60315	5181
 2024-12-17 4:53:42.136	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60905	60319	5165
 2024-12-17 4:53:42.146	0.0161	0.0249	-1.0039	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60900	60319	5164
 2024-12-17 4:53:42.156	0.0161	0.0249	-1.0039	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60900	60321	5163
 2024-12-17 4:53:42.171	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60902	60325	5160
 2024-12-17 4:53:42.181	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60904	60324	5168
 2024-12-17 4:53:42.191	0.0156	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.8	60905	60326	5173
 2024-12-17 4:53:42.201	0.0156	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.8	60905	60321	5171
 2024-12-17 4:53:42.366	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60903	60321	5193
 2024-12-17 4:53:42.531	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.8	60899	60328	5164
 2024-12-17 4:53:42.541	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.8	60891	60331	5165
 2024-12-17 4:53:42.551	0.0166	0.0254	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.82	60883	60330	5169
 2024-12-17 4:53:42.561	0.0166	0.0254	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.82	60884	60327	5170
 2024-12-17 4:53:42.571	0.0156	0.0249	-1.0059	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60883	60328	5170
 2024-12-17 4:53:42.586	0.0156	0.0249	-1.0059	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60885	60328	5178
 2024-12-17 4:53:42.596	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60891	60325	5176
 2024-12-17 4:53:42.761	0.0166	0.0249	-1.0039	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60908	60320	5179
 2024-12-17 4:53:42.771	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60899	60318	5179
 2024-12-17 4:53:42.781	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60892	60317	5186
 2024-12-17 4:53:42.796	0.0171	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60917	60335	5244
 2024-12-17 4:53:42.806	0.0171	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.82	60899	60326	5204
 2024-12-17 4:53:42.816	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.82	60905	60330	5203
 2024-12-17 4:53:42.826	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.82	60914	60332	5202
 2024-12-17 4:53:42.836	0.0161	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.82	60915	60329	5202
 2024-12-17 4:53:42.846	0.0161	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60913	60327	5205
 2024-12-17 4:53:42.856	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60914	60327	5212
 2024-12-17 4:53:42.866	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60914	60328	5215
 2024-12-17 4:53:42.876	0.0161	0.0249	-1.0039	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60912	60329	5215
 2024-12-17 4:53:42.891	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.88	60914	60325	5219
 2024-12-17 4:53:42.901	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.88	60918	60321	5212
 2024-12-17 4:53:42.911	0.0161	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60916	60321	5207
 2024-12-17 4:53:42.921	0.0161	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60908	60321	5207
 2024-12-17 4:53:42.931	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60904	60323	5208
 2024-12-17 4:53:42.941	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60907	60327	5205
 2024-12-17 4:53:42.951	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60915	60329	5199
 2024-12-17 4:53:42.961	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60920	60330	5195
 2024-12-17 4:53:42.976	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.8	60919	60329	5196
 2024-12-17 4:53:42.986	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60915	60320	5200
 2024-12-17 4:53:42.996	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60918	60315	5198
 2024-12-17 4:53:43.6	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60919	60319	5197
 2024-12-17 4:53:43.16	0.0161	0.0249	-1.0039	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60921	60322	5196
 2024-12-17 4:53:43.26	0.0161	0.0249	-1.0039	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60926	60323	5198
 2024-12-17 4:53:43.36	0.0161	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60927	60330	5206
 2024-12-17 4:53:43.46	0.0161	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60927	60335	5208
 2024-12-17 4:53:43.56	0.0161	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60926	60334	5210
 2024-12-17 4:53:43.71	0.0161	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60928	60327	5217
 2024-12-17 4:53:43.81	0.0161	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60935	60318	5213
 2024-12-17 4:53:43.91	0.0161	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60932	60312	5211
 2024-12-17 4:53:43.256	0.0166	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60920	60317	5179
 2024-12-17 4:53:43.266	0.0166	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60917	60314	5175
 2024-12-17 4:53:43.281	0.0161	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60911	60313	5173
 2024-12-17 4:53:43.291	0.0161	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60889	60279	5228
 2024-12-17 4:53:43.301	0.0161	0.0249	-1.0039	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60905	60304	5198
 2024-12-17 4:53:43.311	0.0161	0.0249	-1.0039	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60907	60306	5209
 2024-12-17 4:53:43.321	0.0171	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60911	60313	5205
 2024-12-17 4:53:43.331	0.0171	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60914	60317	5198
 2024-12-17 4:53:43.341	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60915	60317	5193
 2024-12-17 4:53:43.351	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.8	60915	60317	5192
 2024-12-17 4:53:43.361	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.8	60917	60320	5194
 2024-12-17 4:53:43.371	0.0156	0.0254	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60916	60324	5196
 2024-12-17 4:53:43.386	0.0156	0.0254	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60911	60324	5201
 2024-12-17 4:53:43.396	0.0161	0.0249	-1.0054	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60905	60322	5211
 2024-12-17 4:53:43.406	0.0161	0.0249	-1.0054	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60899	60322	5220
 2024-12-17 4:53:43.416	0.0161	0.0254	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60904	60323	5220
 2024-12-17 4:53:43.426	0.0161	0.0254	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60906	60325	5214
 2024-12-17 4:53:43.436	0.0171	0.0254	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.88	60906	60326	5202
 2024-12-17 4:53:43.446	0.0171	0.0254	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.88	60905	60327	5191
 2024-12-17 4:53:43.461	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60902	60324	5191
 2024-12-17 4:53:43.471	0.0166	0.0244	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60899	60322	5193
 2024-12-17 4:53:43.481	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60899	60320	5181
 2024-12-17 4:53:43.491	0.0166	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60899	60322	5174
 2024-12-17 4:53:43.501	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60899	60321	5173
 2024-12-17 4:53:43.511	0.0161	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60898	60319	5184
 2024-12-17 4:53:43.521	0.0166	0.0244	-1.0054	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60903	60321	5187
 2024-12-17 4:53:43.531	0.0166	0.0244	-1.0054	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60910	60321	5180
 2024-12-17 4:53:43.541	0.0166	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60914	60319	5180
 2024-12-17 4:53:43.551	0.0156	0.0254	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60913	60321	5191
 2024-12-17 4:53:43.721	0.0161	0.0244	-1.0054	0.0	0.0	0.0	178.572	-0.939	-41.781	27.83	60903	60324	5162
 2024-12-17 4:53:43.731	0.0161	0.0244	-1.0054	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60905	60329	5169
 2024-12-17 4:53:43.741	0.0161	0.0244	-1.0039	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60911	60329	5174
 2024-12-17 4:53:43.751	0.0161	0.0244	-1.0039	0.0	0.0	0.0	178.572	-0.939	-41.781	27.82	60914	60330	5181
 2024-12-17 4:53:43.761	0.0166	0.0254	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.82	60913	60333	5190
 2024-12-17 4:53:43.771	0.0166	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60914	60335	5189
 2024-12-17 4:53:43.786	0.0166	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60917	60334	5187
 2024-12-17 4:53:43.796	0.0166	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60920	60330	5199
 2024-12-17 4:53:43.806	0.0166	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60918	60325	5196
 2024-12-17 4:53:43.816	0.0156	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.82	60917	60322	5189
 2024-12-17 4:53:43.826	0.0156	0.0249	-1.0044	0.0	0.0	0.0	178.572	-0.939	-41.781	27.82	60914	60322	5179
 2024-12-17 4:53:43.836	0.0161	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60908	60319	5175
 2024-12-17 4:53:43.846	0.0161	0.0244	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.85	60903	60319	5176
 2024-12-17 4:53:43.856	0.0166	0.0249	-1.0049	0.0	0.0	0.0	178.572	-0.939	-41.781	27.87	60899	60324	5178
