Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz
 2024-12-17 4:54:59.391	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.956	-38.919	28.13	63474	63037	5135
 2024-12-17 4:54:59.401	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.956	-38.919	28.15	63479	63038	5135
 2024-12-17 4:54:59.411	0.0171	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.956	-38.919	28.15	63482	63038	5139
 2024-12-17 4:54:59.426	0.0166	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.956	-38.919	28.18	63483	63037	5145
 2024-12-17 4:54:59.591	0.0161	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.956	-38.919	28.13	63475	63022	5160
 2024-12-17 4:54:59.601	0.0161	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.956	-38.919	28.13	63470	63019	5159
 2024-12-17 4:54:59.611	0.0161	0.0151	-1.0054	0.0	0.0	0.0	179.16	-0.956	-38.919	28.18	63470	63018	5157
 2024-12-17 4:54:59.621	0.0161	0.0151	-1.0054	0.0	0.0	0.0	179.16	-0.956	-38.919	28.18	63474	63018	5151
 2024-12-17 4:54:59.631	0.0166	0.0151	-1.0044	0.0	0.0	0.0	179.16	-0.956	-38.919	28.15	63478	63019	5146
 2024-12-17 4:54:59.646	0.0166	0.0151	-1.0044	0.0	0.0	0.0	179.16	-0.956	-38.919	28.15	63480	63022	5135
 2024-12-17 4:54:59.656	0.0166	0.0146	-1.0054	0.0	0.0	0.0	179.16	-0.956	-38.919	28.17	63483	63023	5118
 2024-12-17 4:54:59.666	0.0166	0.0146	-1.0054	0.0	0.0	0.0	179.16	-0.956	-38.919	28.18	63485	63022	5115
 2024-12-17 4:54:59.676	0.0156	0.0142	-1.0054	0.0	0.0	0.0	179.16	-0.956	-38.919	28.18	63486	63019	5116
 2024-12-17 4:54:59.686	0.0156	0.0142	-1.0054	0.0	0.0	0.0	179.16	-0.956	-38.919	28.17	63486	63017	5121
 2024-12-17 4:54:59.696	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63483	63013	5125
 2024-12-17 4:54:59.706	0.0166	0.0142	-1.0039	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63479	63014	5130
 2024-12-17 4:54:59.721	0.0166	0.0142	-1.0039	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63475	63020	5136
 2024-12-17 4:54:59.731	0.0171	0.0146	-1.0054	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63463	63028	5142
 2024-12-17 4:54:59.741	0.0171	0.0146	-1.0054	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63462	63034	5138
 2024-12-17 4:54:59.751	0.0166	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63468	63041	5134
 2024-12-17 4:54:59.761	0.0166	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63473	63045	5129
 2024-12-17 4:54:59.771	0.0161	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63471	63046	5125
 2024-12-17 4:54:59.781	0.0161	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63471	63041	5127
 2024-12-17 4:54:59.791	0.0161	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63475	63040	5135
 2024-12-17 4:54:59.801	0.0161	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63481	63042	5141
 2024-12-17 4:54:59.816	0.0161	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63487	63042	5149
 2024-12-17 4:54:59.826	0.0161	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63487	63036	5141
 2024-12-17 4:54:59.836	0.0166	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63487	63032	5136
 2024-12-17 4:54:59.846	0.0166	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63485	63030	5147
 2024-12-17 4:54:59.856	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63480	63032	5157
 2024-12-17 4:54:59.866	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63478	63032	5161
 2024-12-17 4:54:59.881	0.0166	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63478	63030	5166
 2024-12-17 4:54:59.891	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63479	63035	5179
 2024-12-17 4:54:59.901	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63478	63039	5181
 2024-12-17 4:54:59.911	0.0161	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.18	63480	63037	5186
 2024-12-17 4:54:59.921	0.0161	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.18	63483	63037	5190
 2024-12-17 4:54:59.931	0.0166	0.0151	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.12	63484	63036	5184
 2024-12-17 4:54:59.941	0.0166	0.0151	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.12	63483	63036	5182
 2024-12-17 4:54:59.951	0.0166	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.12	63476	63037	5182
 2024-12-17 4:54:59.961	0.0166	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.12	63473	63039	5184
 2024-12-17 4:54:59.976	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63509	63054	5181
 2024-12-17 4:54:59.986	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63483	63042	5177
 2024-12-17 4:54:59.996	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63482	63041	5170
 2024-12-17 4:55:0.6	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63476	63039	5171
 2024-12-17 4:55:0.16	0.0161	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63473	63035	5177
 2024-12-17 4:55:0.26	0.0166	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63477	63036	5180
 2024-12-17 4:55:0.41	0.0166	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63485	63039	5180
 2024-12-17 4:55:0.51	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63490	63037	5177
 2024-12-17 4:55:0.61	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63490	63037	5174
 2024-12-17 4:55:0.71	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63485	63039	5169
 2024-12-17 4:55:0.81	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63480	63040	5165
 2024-12-17 4:55:0.91	0.0166	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63479	63035	5159
 2024-12-17 4:55:0.101	0.0166	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63477	63031	5157
 2024-12-17 4:55:0.111	0.0161	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63480	63030	5161
 2024-12-17 4:55:0.126	0.0161	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.18	63487	63031	5169
 2024-12-17 4:55:0.136	0.0156	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.18	63491	63035	5173
 2024-12-17 4:55:0.146	0.0156	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63494	63037	5170
 2024-12-17 4:55:0.156	0.0166	0.0151	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63494	63038	5167
 2024-12-17 4:55:0.166	0.0166	0.0151	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63493	63037	5162
 2024-12-17 4:55:0.176	0.0166	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63490	63037	5161
 2024-12-17 4:55:0.186	0.0161	0.0146	-1.0054	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63485	63042	5162
 2024-12-17 4:55:0.196	0.0161	0.0146	-1.0054	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63485	63044	5162
 2024-12-17 4:55:0.211	0.0166	0.0151	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.09	63483	63039	5162
 2024-12-17 4:55:0.221	0.0166	0.0151	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.09	63474	63032	5162
 2024-12-17 4:55:0.231	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63471	63031	5162
 2024-12-17 4:55:0.241	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63470	63032	5162
 2024-12-17 4:55:0.251	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63470	63037	5161
 2024-12-17 4:55:0.261	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63473	63037	5163
 2024-12-17 4:55:0.276	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.18	63479	63035	5167
 2024-12-17 4:55:0.286	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63488	63032	5163
 2024-12-17 4:55:0.296	0.0171	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63493	63037	5163
 2024-12-17 4:55:0.306	0.0171	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63494	63044	5168
 2024-12-17 4:55:0.316	0.0156	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63490	63045	5172
 2024-12-17 4:55:0.326	0.0156	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63485	63045	5171
 2024-12-17 4:55:0.336	0.0166	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63484	63042	5170
 2024-12-17 4:55:0.346	0.0161	0.0137	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63485	63043	5171
 2024-12-17 4:55:0.361	0.0161	0.0137	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63484	63045	5168
 2024-12-17 4:55:0.371	0.0166	0.0142	-1.0054	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63484	63042	5168
 2024-12-17 4:55:0.381	0.0166	0.0142	-1.0054	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63479	63032	5176
 2024-12-17 4:55:0.391	0.0166	0.0146	-1.0054	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63473	63031	5178
 2024-12-17 4:55:0.401	0.0166	0.0146	-1.0054	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63473	63037	5176
 2024-12-17 4:55:0.411	0.0166	0.0151	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63478	63038	5176
 2024-12-17 4:55:0.421	0.0166	0.0151	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63482	63036	5176
 2024-12-17 4:55:0.436	0.0161	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.18	63464	63013	5207
 2024-12-17 4:55:0.446	0.0161	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63476	63029	5189
 2024-12-17 4:55:0.456	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63474	63027	5194
 2024-12-17 4:55:0.466	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.12	63473	63029	5194
 2024-12-17 4:55:0.476	0.0166	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.12	63473	63030	5186
 2024-12-17 4:55:0.486	0.0166	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63474	63026	5178
 2024-12-17 4:55:0.496	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63481	63025	5177
 2024-12-17 4:55:0.511	0.0171	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63485	63026	5172
 2024-12-17 4:55:0.521	0.0171	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63485	63030	5166
 2024-12-17 4:55:0.531	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63486	63036	5159
 2024-12-17 4:55:0.541	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63488	63036	5160
 2024-12-17 4:55:0.551	0.0166	0.0151	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63488	63035	5158
 2024-12-17 4:55:0.561	0.0166	0.0151	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63487	63033	5158
 2024-12-17 4:55:0.571	0.0161	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63483	63028	5160
 2024-12-17 4:55:0.586	0.0161	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63516	63001	5168
 2024-12-17 4:55:0.596	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63493	63020	5164
 2024-12-17 4:55:0.606	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63498	63021	5168
 2024-12-17 4:55:0.771	0.0166	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63459	63043	5172
 2024-12-17 4:55:0.781	0.0166	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63464	63041	5169
 2024-12-17 4:55:0.796	0.0166	0.0151	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.18	63468	63040	5159
 2024-12-17 4:55:0.961	0.0161	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63472	63031	5189
 2024-12-17 4:55:0.971	0.0156	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63474	63031	5192
 2024-12-17 4:55:0.981	0.0156	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63475	63031	5187
 2024-12-17 4:55:0.991	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63475	63028	5173
 2024-12-17 4:55:1.6	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63476	63025	5156
 2024-12-17 4:55:1.16	0.0171	0.0151	-1.0054	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63478	63024	5139
 2024-12-17 4:55:1.26	0.0171	0.0151	-1.0054	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63479	63026	5137
 2024-12-17 4:55:1.36	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63473	63028	5144
 2024-12-17 4:55:1.46	0.0166	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63469	63026	5152
 2024-12-17 4:55:1.56	0.0166	0.0137	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63466	63026	5160
 2024-12-17 4:55:1.66	0.0166	0.0137	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63466	63025	5159
 2024-12-17 4:55:1.76	0.0161	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63471	63026	5161
 2024-12-17 4:55:1.91	0.0161	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63471	63027	5161
 2024-12-17 4:55:1.101	0.0161	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63472	63027	5161
 2024-12-17 4:55:1.111	0.0166	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63476	63027	5163
 2024-12-17 4:55:1.121	0.0166	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63477	63031	5167
 2024-12-17 4:55:1.131	0.0171	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.12	63478	63036	5171
 2024-12-17 4:55:1.141	0.0171	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.12	63481	63035	5170
 2024-12-17 4:55:1.151	0.0171	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63483	63030	5166
 2024-12-17 4:55:1.166	0.0171	0.0146	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63486	63030	5161
 2024-12-17 4:55:1.176	0.0166	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63489	63036	5159
 2024-12-17 4:55:1.186	0.0166	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63491	63039	5164
 2024-12-17 4:55:1.196	0.0161	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63495	63038	5164
 2024-12-17 4:55:1.211	0.0161	0.0142	-1.0039	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63497	63034	5160
 2024-12-17 4:55:1.221	0.0161	0.0142	-1.0039	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63493	63029	5158
 2024-12-17 4:55:1.231	0.0166	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63489	63030	5157
 2024-12-17 4:55:1.241	0.0166	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63489	63032	5157
 2024-12-17 4:55:1.251	0.0171	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63487	63032	5163
 2024-12-17 4:55:1.261	0.0171	0.0142	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63484	63033	5173
 2024-12-17 4:55:1.271	0.0171	0.0156	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63486	63033	5178
 2024-12-17 4:55:1.286	0.0171	0.0156	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63488	63028	5182
 2024-12-17 4:55:1.296	0.0161	0.0151	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.17	63486	63020	5190
 2024-12-17 4:55:1.306	0.0161	0.0151	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63486	63018	5190
 2024-12-17 4:55:1.316	0.0161	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63482	63020	5185
 2024-12-17 4:55:1.326	0.0161	0.0146	-1.0049	0.0	0.0	0.0	179.16	-0.95	-38.919	28.13	63475	63025	5177
 2024-12-17 4:55:1.336	0.0161	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63473	63027	5168
 2024-12-17 4:55:1.346	0.0161	0.0142	-1.0044	0.0	0.0	0.0	179.16	-0.95	-38.919	28.15	63471	63027	5158
